"","V1","V2","V3"
"1",0.0523417979017439,0.0326444475459951,0.109250710628281
"2",0.00151691956114444,0.00263087701321684,0.564386319397391
"3",-0.00609583319820775,0.00332394030484587,0.0670446076220208
"4",0.0243990645349511,0.0157444126654939,0.121617368799228
"5",-6.36325731201562e-05,0.000210051195283375,0.762017065256645
"6",0.0197207159269396,0.0878015317255288,0.822344555396296
"7",0.00544180692382547,0.00398344323484384,0.172296817989531
"8",0.00359250561415693,0.00639379476204192,0.574362405428238
"9",0.0117454371953589,0.00571171760627631,0.040076382843875
"10",-0.0026750459616087,0.00687139923004872,0.697158716698691
"11",-0.011569357606688,0.00606881386607826,0.0569681309873644
"12",-0.00584962777059398,0.00471041833291578,0.214663220846998
"13",0.00622934039286209,0.0178678204570622,0.72745713252679
"14",-0.0103680119621177,0.0155137412175699,0.504131216191564
"15",0.0130030030323074,0.0160724844833916,0.418747283270035
"16",0.00499824196121966,0.0169380833218891,0.768003923732399
"17",-0.00422908936086798,0.0159068043890947,0.790411692430565
"18",-0.00123883332777239,0.0171836017500756,0.942545523105885
"19",0.000819780601209271,0.0174253254564013,0.962489046095259
"20",-0.00960972479105288,0.0168787153011861,0.569288415344071
"21",-0.00814841653151057,0.0173665776740194,0.639056217839421
"22",-0.0184457823826686,0.0159766753119517,0.248628354200206
"23",-0.0166115380841012,0.0163440085866385,0.309767009982756
"24",-0.0077682232964575,0.0164094319542249,0.636059524142909
"25",-0.0180476141302327,0.0162335786343108,0.266587795288895
"26",-0.015643927619892,0.0160985668155736,0.331469770075991
"27",-0.0128075406642491,0.0161161225888836,0.427026130211158
"28",-0.0146553343607913,0.0179532016801264,0.414571885789055
"29",-0.0144505432685197,0.0171740633498213,0.400370787595428
"30",-0.0149572494397716,0.0172724350565701,0.386776311077475
"31",-0.0167197752432475,0.0158193975694492,0.29087504423504
